facility_id,day,total_beds,occupied_beds,occupancy_rate
SANG-PHC-2,52,8,5,0.62
SANG-PHC-2,53,8,4,0.5
SANG-PHC-2,54,8,3,0.38
SANG-PHC-2,55,8,5,0.62
SANG-PHC-2,56,8,3,0.38
SANG-PHC-2,57,8,5,0.62
SANG-PHC-2,58,8,4,0.5
SANG-PHC-2,59,8,5,0.62
SANG-PHC-2,60,8,5,0.62
SANG-PHC-2,61,8,4,0.5
SANG-PHC-2,62,8,5,0.62
SANG-PHC-2,63,8,6,0.75
SANG-PHC-2,64,8,5,0.62
SANG-PHC-2,65,8,4,0.5
SANG-PHC-2,66,8,4,0.5
SANG-PHC-2,67,8,5,0.62
SANG-PHC-2,68,8,3,0.38
SANG-PHC-2,69,8,4,0.5
SANG-PHC-2,70,8,4,0.5
SANG-PHC-2,71,8,6,0.75
SANG-PHC-2,72,8,5,0.62
SANG-PHC-2,73,8,4,0.5
SANG-PHC-2,74,8,4,0.5
SANG-PHC-2,75,8,4,0.5
SANG-PHC-2,76,8,3,0.38
SANG-PHC-2,77,8,4,0.5
SANG-PHC-2,78,8,3,0.38
SANG-PHC-2,79,8,5,0.62
SANG-PHC-2,80,8,5,0.62
SANG-PHC-2,81,8,4,0.5
SANG-PHC-2,82,8,5,0.62
SANG-PHC-2,83,8,5,0.62
SANG-PHC-2,84,8,5,0.62
SANG-PHC-2,85,8,6,0.75
SANG-PHC-2,86,8,5,0.62
SANG-PHC-2,87,8,5,0.62
SANG-PHC-2,88,8,4,0.5
SANG-PHC-2,89,8,4,0.5
SANG-PHC-3,0,11,6,0.55
SANG-PHC-3,1,11,7,0.64
SANG-PHC-3,2,11,5,0.45
SANG-PHC-3,3,11,5,0.45
SANG-PHC-3,4,11,8,0.73
SANG-PHC-3,5,11,6,0.55
SANG-PHC-3,6,11,6,0.55
SANG-PHC-3,7,11,4,0.36
SANG-PHC-3,8,11,6,0.55
SANG-PHC-3,9,11,4,0.36
SANG-PHC-3,10,11,5,0.45
SANG-PHC-3,11,11,5,0.45
SANG-PHC-3,12,11,8,0.73
SANG-PHC-3,13,11,6,0.55
SANG-PHC-3,14,11,6,0.55
SANG-PHC-3,15,11,7,0.64
SANG-PHC-3,16,11,7,0.64
SANG-PHC-3,17,11,7,0.64
SANG-PHC-3,18,11,4,0.36
SANG-PHC-3,19,11,7,0.64
SANG-PHC-3,20,11,6,0.55
SANG-PHC-3,21,11,6,0.55
SANG-PHC-3,22,11,8,0.73
SANG-PHC-3,23,11,6,0.55
SANG-PHC-3,24,11,6,0.55
SANG-PHC-3,25,11,6,0.55
SANG-PHC-3,26,11,6,0.55
SANG-PHC-3,27,11,7,0.64
SANG-PHC-3,28,11,6,0.55
SANG-PHC-3,29,11,8,0.73
SANG-PHC-3,30,11,7,0.64
SANG-PHC-3,31,11,7,0.64
SANG-PHC-3,32,11,6,0.55
SANG-PHC-3,33,11,7,0.64
SANG-PHC-3,34,11,4,0.36
SANG-PHC-3,35,11,7,0.64
SANG-PHC-3,36,11,7,0.64
SANG-PHC-3,37,11,6,0.55
SANG-PHC-3,38,11,7,0.64
SANG-PHC-3,39,11,7,0.64
SANG-PHC-3,40,11,7,0.64
SANG-PHC-3,41,11,6,0.55
SANG-PHC-3,42,11,5,0.45
SANG-PHC-3,43,11,8,0.73
SANG-PHC-3,44,11,5,0.45
SANG-PHC-3,45,11,7,0.64
SANG-PHC-3,46,11,5,0.45
SANG-PHC-3,47,11,5,0.45
SANG-PHC-3,48,11,6,0.55
SANG-PHC-3,49,11,6,0.55
SANG-PHC-3,50,11,6,0.55
SANG-PHC-3,51,11,8,0.73
SANG-PHC-3,52,11,6,0.55
SANG-PHC-3,53,11,6,0.55
SANG-PHC-3,54,11,6,0.55
SANG-PHC-3,55,11,6,0.55
SANG-PHC-3,56,11,5,0.45
SANG-PHC-3,57,11,6,0.55
SANG-PHC-3,58,11,6,0.55
SANG-PHC-3,59,11,6,0.55
SANG-PHC-3,60,11,6,0.55
SANG-PHC-3,61,11,8,0.73
SANG-PHC-3,62,11,6,0.55
SANG-PHC-3,63,11,7,0.64
SANG-PHC-3,64,11,5,0.45
SANG-PHC-3,65,11,6,0.55
SANG-PHC-3,66,11,6,0.55
SANG-PHC-3,67,11,7,0.64
SANG-PHC-3,68,11,6,0.55
SANG-PHC-3,69,11,6,0.55
SANG-PHC-3,70,11,7,0.64
SANG-PHC-3,71,11,6,0.55
SANG-PHC-3,72,11,6,0.55
SANG-PHC-3,73,11,7,0.64
SANG-PHC-3,74,11,6,0.55
SANG-PHC-3,75,11,8,0.73
SANG-PHC-3,76,11,5,0.45
SANG-PHC-3,77,11,5,0.45
SANG-PHC-3,78,11,5,0.45
SANG-PHC-3,79,11,5,0.45
SANG-PHC-3,80,11,5,0.45
SANG-PHC-3,81,11,7,0.64
SANG-PHC-3,82,11,9,0.82
SANG-PHC-3,83,11,6,0.55
SANG-PHC-3,84,11,8,0.73
SANG-PHC-3,85,11,7,0.64
SANG-PHC-3,86,11,7,0.64
SANG-PHC-3,87,11,5,0.45
SANG-PHC-3,88,11,8,0.73
SANG-PHC-3,89,11,7,0.64
SANG-PHC-4,0,12,7,0.58
SANG-PHC-4,1,12,7,0.58
SANG-PHC-4,2,12,5,0.42
SANG-PHC-4,3,12,7,0.58
SANG-PHC-4,4,12,8,0.67
SANG-PHC-4,5,12,8,0.67
SANG-PHC-4,6,12,9,0.75
SANG-PHC-4,7,12,5,0.42
SANG-PHC-4,8,12,9,0.75
SANG-PHC-4,9,12,8,0.67
SANG-PHC-4,10,12,6,0.5
SANG-PHC-4,11,12,10,0.83
SANG-PHC-4,12,12,8,0.67
SANG-PHC-4,13,12,7,0.58
SANG-PHC-4,14,12,9,0.75
SANG-PHC-4,15,12,6,0.5
SANG-PHC-4,16,12,8,0.67
SANG-PHC-4,17,12,8,0.67
SANG-PHC-4,18,12,7,0.58
SANG-PHC-4,19,12,6,0.5
SANG-PHC-4,20,12,5,0.42
SANG-PHC-4,21,12,6,0.5
SANG-PHC-4,22,12,5,0.42
SANG-PHC-4,23,12,9,0.75
SANG-PHC-4,24,12,8,0.67
SANG-PHC-4,25,12,7,0.58
SANG-PHC-4,26,12,8,0.67
SANG-PHC-4,27,12,6,0.5
SANG-PHC-4,28,12,6,0.5
SANG-PHC-4,29,12,7,0.58
SANG-PHC-4,30,12,7,0.58
SANG-PHC-4,31,12,6,0.5
SANG-PHC-4,32,12,8,0.67
SANG-PHC-4,33,12,7,0.58
SANG-PHC-4,34,12,6,0.5
SANG-PHC-4,35,12,7,0.58
SANG-PHC-4,36,12,7,0.58
SANG-PHC-4,37,12,6,0.5
SANG-PHC-4,38,12,7,0.58
SANG-PHC-4,39,12,6,0.5
SANG-PHC-4,40,12,5,0.42
SANG-PHC-4,41,12,6,0.5
SANG-PHC-4,42,12,6,0.5
SANG-PHC-4,43,12,9,0.75
SANG-PHC-4,44,12,6,0.5
SANG-PHC-4,45,12,8,0.67
SANG-PHC-4,46,12,7,0.58
SANG-PHC-4,47,12,7,0.58
SANG-PHC-4,48,12,4,0.33
SANG-PHC-4,49,12,9,0.75
SANG-PHC-4,50,12,7,0.58
SANG-PHC-4,51,12,8,0.67
SANG-PHC-4,52,12,6,0.5
SANG-PHC-4,53,12,5,0.42
SANG-PHC-4,54,12,9,0.75
SANG-PHC-4,55,12,6,0.5
SANG-PHC-4,56,12,8,0.67
SANG-PHC-4,57,12,8,0.67
SANG-PHC-4,58,12,8,0.67
SANG-PHC-4,59,12,5,0.42
SANG-PHC-4,60,12,5,0.42
SANG-PHC-4,61,12,7,0.58
SANG-PHC-4,62,12,6,0.5
SANG-PHC-4,63,12,7,0.58
SANG-PHC-4,64,12,7,0.58
SANG-PHC-4,65,12,7,0.58
SANG-PHC-4,66,12,8,0.67
SANG-PHC-4,67,12,8,0.67
SANG-PHC-4,68,12,6,0.5
SANG-PHC-4,69,12,6,0.5
SANG-PHC-4,70,12,5,0.42
SANG-PHC-4,71,12,6,0.5
SANG-PHC-4,72,12,8,0.67
SANG-PHC-4,73,12,7,0.58
SANG-PHC-4,74,12,9,0.75
SANG-PHC-4,75,12,7,0.58
SANG-PHC-4,76,12,7,0.58
SANG-PHC-4,77,12,3,0.25
SANG-PHC-4,78,12,6,0.5
SANG-PHC-4,79,12,5,0.42
SANG-PHC-4,80,12,7,0.58
SANG-PHC-4,81,12,7,0.58
SANG-PHC-4,82,12,7,0.58
SANG-PHC-4,83,12,7,0.58
SANG-PHC-4,84,12,7,0.58
SANG-PHC-4,85,12,8,0.67
SANG-PHC-4,86,12,8,0.67
SANG-PHC-4,87,12,10,0.83
SANG-PHC-4,88,12,8,0.67
SANG-PHC-4,89,12,7,0.58
SRI-CHC-1,0,40,22,0.55
SRI-CHC-1,1,40,20,0.5
SRI-CHC-1,2,40,26,0.65
SRI-CHC-1,3,40,22,0.55
SRI-CHC-1,4,40,34,0.85
SRI-CHC-1,5,40,23,0.57
SRI-CHC-1,6,40,19,0.47
SRI-CHC-1,7,40,21,0.53
SRI-CHC-1,8,40,17,0.42
SRI-CHC-1,9,40,30,0.75
SRI-CHC-1,10,40,22,0.55
SRI-CHC-1,11,40,27,0.68
SRI-CHC-1,12,40,20,0.5
SRI-CHC-1,13,40,24,0.6
SRI-CHC-1,14,40,17,0.42
SRI-CHC-1,15,40,22,0.55
SRI-CHC-1,16,40,21,0.53
SRI-CHC-1,17,40,22,0.55
SRI-CHC-1,18,40,26,0.65
SRI-CHC-1,19,40,30,0.75
SRI-CHC-1,20,40,23,0.57
SRI-CHC-1,21,40,17,0.42
SRI-CHC-1,22,40,21,0.53
SRI-CHC-1,23,40,23,0.57
SRI-CHC-1,24,40,27,0.68
SRI-CHC-1,25,40,24,0.6
SRI-CHC-1,26,40,26,0.65
SRI-CHC-1,27,40,28,0.7
SRI-CHC-1,28,40,23,0.57
SRI-CHC-1,29,40,29,0.72
SRI-CHC-1,30,40,23,0.57
SRI-CHC-1,31,40,20,0.5
SRI-CHC-1,32,40,21,0.53
SRI-CHC-1,33,40,22,0.55
SRI-CHC-1,34,40,20,0.5
SRI-CHC-1,35,40,26,0.65
SRI-CHC-1,36,40,30,0.75
SRI-CHC-1,37,40,22,0.55
SRI-CHC-1,38,40,26,0.65
SRI-CHC-1,39,40,23,0.57
SRI-CHC-1,40,40,27,0.68
SRI-CHC-1,41,40,22,0.55
SRI-CHC-1,42,40,21,0.53
SRI-CHC-1,43,40,31,0.78
SRI-CHC-1,44,40,19,0.47
SRI-CHC-1,45,40,19,0.47
SRI-CHC-1,46,40,27,0.68
SRI-CHC-1,47,40,15,0.38
SRI-CHC-1,48,40,33,0.82
SRI-CHC-1,49,40,22,0.55
SRI-CHC-1,50,40,19,0.47
SRI-CHC-1,51,40,27,0.68
SRI-CHC-1,52,40,17,0.42
SRI-CHC-1,53,40,33,0.82
SRI-CHC-1,54,40,19,0.47
SRI-CHC-1,55,40,26,0.65
SRI-CHC-1,56,40,22,0.55
SRI-CHC-1,57,40,17,0.42
SRI-CHC-1,58,40,17,0.42
SRI-CHC-1,59,40,26,0.65
SRI-CHC-1,60,40,30,0.75
SRI-CHC-1,61,40,22,0.55
SRI-CHC-1,62,40,25,0.62
SRI-CHC-1,63,40,21,0.53
SRI-CHC-1,64,40,23,0.57
SRI-CHC-1,65,40,25,0.62
SRI-CHC-1,66,40,24,0.6
SRI-CHC-1,67,40,18,0.45
SRI-CHC-1,68,40,34,0.85
SRI-CHC-1,69,40,16,0.4
SRI-CHC-1,70,40,21,0.53
SRI-CHC-1,71,40,23,0.57
SRI-CHC-1,72,40,18,0.45
SRI-CHC-1,73,40,23,0.57
SRI-CHC-1,74,40,28,0.7
SRI-CHC-1,75,40,17,0.42
SRI-CHC-1,76,40,25,0.62
SRI-CHC-1,77,40,24,0.6
SRI-CHC-1,78,40,21,0.53
SRI-CHC-1,79,40,17,0.42
SRI-CHC-1,80,40,20,0.5
SRI-CHC-1,81,40,24,0.6
SRI-CHC-1,82,40,27,0.68
SRI-CHC-1,83,40,25,0.62
SRI-CHC-1,84,40,28,0.7
SRI-CHC-1,85,40,22,0.55
SRI-CHC-1,86,40,23,0.57
SRI-CHC-1,87,40,19,0.47
SRI-CHC-1,88,40,21,0.53
SRI-CHC-1,89,40,17,0.42
SRI-PHC-2,0,11,7,0.64
SRI-PHC-2,1,11,7,0.64
SRI-PHC-2,2,11,5,0.45
SRI-PHC-2,3,11,6,0.55
SRI-PHC-2,4,11,7,0.64
SRI-PHC-2,5,11,8,0.73
SRI-PHC-2,6,11,8,0.73
SRI-PHC-2,7,11,4,0.36
SRI-PHC-2,8,11,7,0.64
SRI-PHC-2,9,11,6,0.55
SRI-PHC-2,10,11,4,0.36
SRI-PHC-2,11,11,7,0.64
SRI-PHC-2,12,11,8,0.73
SRI-PHC-2,13,11,6,0.55
SRI-PHC-2,14,11,7,0.64
SRI-PHC-2,15,11,6,0.55
SRI-PHC-2,16,11,7,0.64
SRI-PHC-2,17,11,8,0.73
SRI-PHC-2,18,11,7,0.64
SRI-PHC-2,19,11,6,0.55
SRI-PHC-2,20,11,6,0.55
SRI-PHC-2,21,11,6,0.55
SRI-PHC-2,22,11,6,0.55
SRI-PHC-2,23,11,8,0.73
SRI-PHC-2,24,11,7,0.64
SRI-PHC-2,25,11,7,0.64
SRI-PHC-2,26,11,4,0.36
SRI-PHC-2,27,11,6,0.55
SRI-PHC-2,28,11,7,0.64
SRI-PHC-2,29,11,6,0.55
SRI-PHC-2,30,11,7,0.64
SRI-PHC-2,31,11,7,0.64
SRI-PHC-2,32,11,8,0.73
SRI-PHC-2,33,11,5,0.45
SRI-PHC-2,34,11,5,0.45
SRI-PHC-2,35,11,8,0.73
SRI-PHC-2,36,11,7,0.64
SRI-PHC-2,37,11,6,0.55
SRI-PHC-2,38,11,6,0.55
SRI-PHC-2,39,11,7,0.64
SRI-PHC-2,40,11,7,0.64
SRI-PHC-2,41,11,7,0.64
SRI-PHC-2,42,11,6,0.55
SRI-PHC-2,43,11,6,0.55
SRI-PHC-2,44,11,5,0.45
SRI-PHC-2,45,11,7,0.64
SRI-PHC-2,46,11,6,0.55
SRI-PHC-2,47,11,8,0.73
SRI-PHC-2,48,11,6,0.55
SRI-PHC-2,49,11,5,0.45
SRI-PHC-2,50,11,7,0.64
SRI-PHC-2,51,11,6,0.55
SRI-PHC-2,52,11,5,0.45
SRI-PHC-2,53,11,5,0.45
SRI-PHC-2,54,11,6,0.55
SRI-PHC-2,55,11,7,0.64
SRI-PHC-2,56,11,7,0.64
SRI-PHC-2,57,11,4,0.36
SRI-PHC-2,58,11,5,0.45
SRI-PHC-2,59,11,7,0.64
SRI-PHC-2,60,11,7,0.64
SRI-PHC-2,61,11,6,0.55
SRI-PHC-2,62,11,6,0.55
SRI-PHC-2,63,11,5,0.45
SRI-PHC-2,64,11,9,0.82
SRI-PHC-2,65,11,7,0.64
SRI-PHC-2,66,11,6,0.55
SRI-PHC-2,67,11,8,0.73
SRI-PHC-2,68,11,6,0.55
SRI-PHC-2,69,11,7,0.64
SRI-PHC-2,70,11,7,0.64
SRI-PHC-2,71,11,6,0.55
SRI-PHC-2,72,11,7,0.64
SRI-PHC-2,73,11,6,0.55
SRI-PHC-2,74,11,6,0.55
SRI-PHC-2,75,11,8,0.73
SRI-PHC-2,76,11,6,0.55
SRI-PHC-2,77,11,6,0.55
SRI-PHC-2,78,11,6,0.55
SRI-PHC-2,79,11,7,0.64
SRI-PHC-2,80,11,6,0.55
SRI-PHC-2,81,11,4,0.36
SRI-PHC-2,82,11,6,0.55
SRI-PHC-2,83,11,7,0.64
SRI-PHC-2,84,11,7,0.64
SRI-PHC-2,85,11,6,0.55
SRI-PHC-2,86,11,5,0.45
SRI-PHC-2,87,11,8,0.73
SRI-PHC-2,88,11,7,0.64
SRI-PHC-2,89,11,5,0.45
SRI-PHC-3,0,10,5,0.5
SRI-PHC-3,1,10,5,0.5
SRI-PHC-3,2,10,6,0.6
SRI-PHC-3,3,10,6,0.6
SRI-PHC-3,4,10,6,0.6
SRI-PHC-3,5,10,7,0.7
SRI-PHC-3,6,10,7,0.7
SRI-PHC-3,7,10,6,0.6
SRI-PHC-3,8,10,5,0.5
SRI-PHC-3,9,10,6,0.6
SRI-PHC-3,10,10,5,0.5
SRI-PHC-3,11,10,5,0.5
SRI-PHC-3,12,10,5,0.5
SRI-PHC-3,13,10,7,0.7
SRI-PHC-3,14,10,7,0.7
SRI-PHC-3,15,10,6,0.6
SRI-PHC-3,16,10,7,0.7
SRI-PHC-3,17,10,6,0.6
SRI-PHC-3,18,10,6,0.6
SRI-PHC-3,19,10,8,0.8
SRI-PHC-3,20,10,5,0.5
SRI-PHC-3,21,10,7,0.7
SRI-PHC-3,22,10,6,0.6
SRI-PHC-3,23,10,8,0.8
SRI-PHC-3,24,10,7,0.7
SRI-PHC-3,25,10,8,0.8
SRI-PHC-3,26,10,7,0.7
SRI-PHC-3,27,10,6,0.6
SRI-PHC-3,28,10,6,0.6
SRI-PHC-3,29,10,7,0.7
SRI-PHC-3,30,10,6,0.6
SRI-PHC-3,31,10,6,0.6
SRI-PHC-3,32,10,4,0.4
SRI-PHC-3,33,10,6,0.6
SRI-PHC-3,34,10,6,0.6
SRI-PHC-3,35,10,6,0.6
SRI-PHC-3,36,10,5,0.5
SRI-PHC-3,37,10,7,0.7
SRI-PHC-3,38,10,3,0.3
SRI-PHC-3,39,10,6,0.6
SRI-PHC-3,40,10,7,0.7
SRI-PHC-3,41,10,7,0.7
SRI-PHC-3,42,10,7,0.7
SRI-PHC-3,43,10,6,0.6
SRI-PHC-3,44,10,6,0.6
SRI-PHC-3,45,10,8,0.8
SRI-PHC-3,46,10,6,0.6
SRI-PHC-3,47,10,6,0.6
SRI-PHC-3,48,10,5,0.5
SRI-PHC-3,49,10,5,0.5
SRI-PHC-3,50,10,6,0.6
SRI-PHC-3,51,10,6,0.6
SRI-PHC-3,52,10,6,0.6
SRI-PHC-3,53,10,8,0.8
SRI-PHC-3,54,10,7,0.7
SRI-PHC-3,55,10,5,0.5
SRI-PHC-3,56,10,5,0.5
SRI-PHC-3,57,10,5,0.5
SRI-PHC-3,58,10,7,0.7
SRI-PHC-3,59,10,6,0.6
SRI-PHC-3,60,10,5,0.5
SRI-PHC-3,61,10,7,0.7
SRI-PHC-3,62,10,5,0.5
SRI-PHC-3,63,10,5,0.5
SRI-PHC-3,64,10,5,0.5
SRI-PHC-3,65,10,7,0.7
SRI-PHC-3,66,10,6,0.6
SRI-PHC-3,67,10,7,0.7
SRI-PHC-3,68,10,6,0.6
SRI-PHC-3,69,10,6,0.6
SRI-PHC-3,70,10,7,0.7
SRI-PHC-3,71,10,5,0.5
SRI-PHC-3,72,10,5,0.5
SRI-PHC-3,73,10,6,0.6
SRI-PHC-3,74,10,4,0.4
SRI-PHC-3,75,10,5,0.5
SRI-PHC-3,76,10,4,0.4
SRI-PHC-3,77,10,7,0.7
SRI-PHC-3,78,10,8,0.8
SRI-PHC-3,79,10,7,0.7
SRI-PHC-3,80,10,6,0.6
SRI-PHC-3,81,10,6,0.6
SRI-PHC-3,82,10,7,0.7
SRI-PHC-3,83,10,6,0.6
SRI-PHC-3,84,10,8,0.8
SRI-PHC-3,85,10,6,0.6
SRI-PHC-3,86,10,8,0.8
SRI-PHC-3,87,10,7,0.7
SRI-PHC-3,88,10,7,0.7
SRI-PHC-3,89,10,6,0.6
SRI-PHC-4,0,14,7,0.5
SRI-PHC-4,1,14,9,0.64
SRI-PHC-4,2,14,9,0.64
SRI-PHC-4,3,14,7,0.5
SRI-PHC-4,4,14,5,0.36
SRI-PHC-4,5,14,6,0.43
SRI-PHC-4,6,14,12,0.86
SRI-PHC-4,7,14,10,0.71
SRI-PHC-4,8,14,9,0.64
SRI-PHC-4,9,14,8,0.57
SRI-PHC-4,10,14,6,0.43
SRI-PHC-4,11,14,7,0.5
SRI-PHC-4,12,14,9,0.64
SRI-PHC-4,13,14,10,0.71
SRI-PHC-4,14,14,6,0.43
SRI-PHC-4,15,14,8,0.57
SRI-PHC-4,16,14,9,0.64
SRI-PHC-4,17,14,5,0.36
SRI-PHC-4,18,14,7,0.5
SRI-PHC-4,19,14,6,0.43
SRI-PHC-4,20,14,9,0.64
SRI-PHC-4,21,14,8,0.57
SRI-PHC-4,22,14,9,0.64
SRI-PHC-4,23,14,8,0.57
SRI-PHC-4,24,14,8,0.57
SRI-PHC-4,25,14,7,0.5
SRI-PHC-4,26,14,12,0.86
SRI-PHC-4,27,14,9,0.64
SRI-PHC-4,28,14,8,0.57
SRI-PHC-4,29,14,9,0.64
SRI-PHC-4,30,14,10,0.71
SRI-PHC-4,31,14,8,0.57
SRI-PHC-4,32,14,8,0.57
SRI-PHC-4,33,14,9,0.64
SRI-PHC-4,34,14,10,0.71
SRI-PHC-4,35,14,7,0.5
SRI-PHC-4,36,14,9,0.64
SRI-PHC-4,37,14,11,0.79
SRI-PHC-4,38,14,8,0.57
SRI-PHC-4,39,14,10,0.71
SRI-PHC-4,40,14,9,0.64
SRI-PHC-4,41,14,8,0.57
SRI-PHC-4,42,14,8,0.57
SRI-PHC-4,43,14,9,0.64
SRI-PHC-4,44,14,8,0.57
SRI-PHC-4,45,14,8,0.57
SRI-PHC-4,46,14,11,0.79
SRI-PHC-4,47,14,9,0.64
SRI-PHC-4,48,14,9,0.64
SRI-PHC-4,49,14,9,0.64
SRI-PHC-4,50,14,10,0.71
SRI-PHC-4,51,14,7,0.5
SRI-PHC-4,52,14,7,0.5
SRI-PHC-4,53,14,7,0.5
SRI-PHC-4,54,14,9,0.64
SRI-PHC-4,55,14,10,0.71
SRI-PHC-4,56,14,9,0.64
SRI-PHC-4,57,14,8,0.57
SRI-PHC-4,58,14,8,0.57
SRI-PHC-4,59,14,7,0.5
SRI-PHC-4,60,14,8,0.57
SRI-PHC-4,61,14,11,0.79
SRI-PHC-4,62,14,6,0.43
SRI-PHC-4,63,14,11,0.79
SRI-PHC-4,64,14,6,0.43
SRI-PHC-4,65,14,8,0.57
SRI-PHC-4,66,14,8,0.57
SRI-PHC-4,67,14,10,0.71
SRI-PHC-4,68,14,8,0.57
SRI-PHC-4,69,14,7,0.5
SRI-PHC-4,70,14,5,0.36
SRI-PHC-4,71,14,9,0.64
SRI-PHC-4,72,14,11,0.79
SRI-PHC-4,73,14,8,0.57
SRI-PHC-4,74,14,9,0.64
SRI-PHC-4,75,14,8,0.57
SRI-PHC-4,76,14,10,0.71
SRI-PHC-4,77,14,8,0.57
SRI-PHC-4,78,14,9,0.64
SRI-PHC-4,79,14,7,0.5
SRI-PHC-4,80,14,7,0.5
SRI-PHC-4,81,14,8,0.57
SRI-PHC-4,82,14,9,0.64
SRI-PHC-4,83,14,6,0.43
SRI-PHC-4,84,14,8,0.57
SRI-PHC-4,85,14,8,0.57
SRI-PHC-4,86,14,7,0.5
SRI-PHC-4,87,14,7,0.5
SRI-PHC-4,88,14,9,0.64
SRI-PHC-4,89,14,11,0.79
ALLA-CHC-1,0,31,18,0.58
ALLA-CHC-1,1,31,23,0.74
ALLA-CHC-1,2,31,20,0.65
ALLA-CHC-1,3,31,13,0.42
ALLA-CHC-1,4,31,19,0.61
ALLA-CHC-1,5,31,18,0.58
ALLA-CHC-1,6,31,20,0.65
ALLA-CHC-1,7,31,23,0.74
ALLA-CHC-1,8,31,17,0.55
ALLA-CHC-1,9,31,19,0.61
ALLA-CHC-1,10,31,21,0.68
ALLA-CHC-1,11,31,20,0.65
ALLA-CHC-1,12,31,17,0.55
ALLA-CHC-1,13,31,25,0.81
ALLA-CHC-1,14,31,17,0.55
ALLA-CHC-1,15,31,23,0.74
ALLA-CHC-1,16,31,17,0.55
ALLA-CHC-1,17,31,26,0.84
ALLA-CHC-1,18,31,17,0.55
ALLA-CHC-1,19,31,15,0.48
ALLA-CHC-1,20,31,21,0.68
ALLA-CHC-1,21,31,23,0.74
ALLA-CHC-1,22,31,20,0.65
ALLA-CHC-1,23,31,15,0.48
ALLA-CHC-1,24,31,20,0.65
ALLA-CHC-1,25,31,21,0.68
ALLA-CHC-1,26,31,16,0.52
ALLA-CHC-1,27,31,12,0.39
ALLA-CHC-1,28,31,17,0.55
ALLA-CHC-1,29,31,23,0.74
ALLA-CHC-1,30,31,17,0.55
ALLA-CHC-1,31,31,21,0.68
ALLA-CHC-1,32,31,19,0.61
ALLA-CHC-1,33,31,22,0.71
ALLA-CHC-1,34,31,20,0.65
ALLA-CHC-1,35,31,23,0.74
ALLA-CHC-1,36,31,27,0.87
ALLA-CHC-1,37,31,19,0.61
ALLA-CHC-1,38,31,25,0.81
ALLA-CHC-1,39,31,19,0.61
ALLA-CHC-1,40,31,17,0.55
ALLA-CHC-1,41,31,19,0.61
ALLA-CHC-1,42,31,15,0.48
ALLA-CHC-1,43,31,18,0.58
ALLA-CHC-1,44,31,16,0.52
ALLA-CHC-1,45,31,21,0.68
ALLA-CHC-1,46,31,14,0.45
ALLA-CHC-1,47,31,18,0.58
ALLA-CHC-1,48,31,20,0.65
ALLA-CHC-1,49,31,21,0.68
ALLA-CHC-1,50,31,19,0.61
ALLA-CHC-1,51,31,20,0.65
ALLA-CHC-1,52,31,16,0.52
ALLA-CHC-1,53,31,21,0.68
ALLA-CHC-1,54,31,18,0.58
ALLA-CHC-1,55,31,19,0.61
ALLA-CHC-1,56,31,19,0.61
ALLA-CHC-1,57,31,16,0.52
ALLA-CHC-1,58,31,18,0.58
ALLA-CHC-1,59,31,18,0.58
ALLA-CHC-1,60,31,22,0.71
ALLA-CHC-1,61,31,19,0.61
ALLA-CHC-1,62,31,20,0.65
ALLA-CHC-1,63,31,26,0.84
ALLA-CHC-1,64,31,27,0.87
ALLA-CHC-1,65,31,15,0.48
ALLA-CHC-1,66,31,16,0.52
ALLA-CHC-1,67,31,19,0.61
ALLA-CHC-1,68,31,19,0.61
ALLA-CHC-1,69,31,18,0.58
ALLA-CHC-1,70,31,18,0.58
ALLA-CHC-1,71,31,17,0.55
ALLA-CHC-1,72,31,19,0.61
ALLA-CHC-1,73,31,14,0.45
ALLA-CHC-1,74,31,20,0.65
ALLA-CHC-1,75,31,22,0.71
ALLA-CHC-1,76,31,17,0.55
ALLA-CHC-1,77,31,20,0.65
ALLA-CHC-1,78,31,23,0.74
ALLA-CHC-1,79,31,16,0.52
ALLA-CHC-1,80,31,20,0.65
ALLA-CHC-1,81,31,22,0.71
ALLA-CHC-1,82,31,16,0.52
ALLA-CHC-1,83,31,27,0.87
ALLA-CHC-1,84,31,18,0.58
ALLA-CHC-1,85,31,21,0.68
ALLA-CHC-1,86,31,23,0.74
ALLA-CHC-1,87,31,16,0.52
ALLA-CHC-1,88,31,23,0.74
ALLA-CHC-1,89,31,21,0.68
ALLA-PHC-2,0,10,8,0.8
ALLA-PHC-2,1,10,7,0.7
ALLA-PHC-2,2,10,7,0.7
ALLA-PHC-2,3,10,6,0.6
ALLA-PHC-2,4,10,6,0.6
ALLA-PHC-2,5,10,5,0.5
ALLA-PHC-2,6,10,7,0.7
ALLA-PHC-2,7,10,6,0.6
ALLA-PHC-2,8,10,6,0.6
ALLA-PHC-2,9,10,6,0.6
ALLA-PHC-2,10,10,5,0.5
ALLA-PHC-2,11,10,7,0.7
ALLA-PHC-2,12,10,6,0.6
ALLA-PHC-2,13,10,6,0.6
ALLA-PHC-2,14,10,7,0.7
ALLA-PHC-2,15,10,7,0.7
ALLA-PHC-2,16,10,6,0.6
ALLA-PHC-2,17,10,6,0.6
ALLA-PHC-2,18,10,6,0.6
ALLA-PHC-2,19,10,5,0.5
ALLA-PHC-2,20,10,7,0.7
ALLA-PHC-2,21,10,6,0.6
ALLA-PHC-2,22,10,8,0.8
ALLA-PHC-2,23,10,8,0.8
